insiderthreat,vector,date,user,source,action
1,2,1286323200,960,998,35
1,2,1285977600,930,958,110
1,0,1283299200,4,128,750
1,0,1291852800,937,950,749
0,2,1263303900,121,708,35
0,0,1262863200,146,590,489
0,0,1262856000,147,63,1402
0,0,1262616360,815,34,949
0,2,1262969400,117,903,35
0,2,1263318300,242,509,35
0,2,1264433640,673,379,35
1,0,1278460800,944,952,693
0,0,1262862060,75,924,595
1,0,1278460800,0,453,1403
1,0,1278460800,946,801,826
0,0,1262865660,96,104,505
1,0,1287100800,2,555,336
1,2,1292457600,14,949,31
0,0,1262687940,182,178,822
1,2,1282089600,949,975,35
0,2,1263566700,201,41,31
0,0,1262772000,65,341,1284
1,2,1282521600,938,243,31
0,2,1265041380,429,713,31
1,0,1294704000,927,732,761
0,0,1262857020,133,756,864
1,0,1281312000,959,730,1140
0,0,1262872860,614,716,790
0,2,1265031840,404,911,35
1,0,1282089600,945,937,409
0,0,1262793000,16,434,595
0,0,1262872440,801,667,911
0,2,1263301680,385,880,31
0,2,1264603380,761,791,35
0,2,1263299040,547,627,31
1,0,1284422400,930,958,1403
0,0,1262866020,35,564,180
1,0,1301270400,942,957,826
0,0,1262855880,133,756,1114
1,0,1299110400,11,669,749
0,0,1262803320,206,645,595
0,0,1262687700,538,669,595
1,0,1299628800,942,957,760
0,2,1263478320,794,615,35
1,0,1280707200,13,248,336
1,0,1289779200,1,948,760
1,0,1286841600,940,915,760
0,2,1263228540,515,438,31
1,2,1284595200,934,731,1421
0,2,1264610580,220,350,35
0,0,1262867580,85,322,1305
1,0,1277337600,949,975,1140
1,0,1282953600,930,958,1140
1,0,1296691200,935,868,1032
1,2,1296172800,923,965,35
1,0,1279584000,956,978,693
0,0,1262697540,44,76,1298
1,2,1283817600,938,992,35
1,0,1288915200,920,884,826
1,0,1288828800,924,954,336
0,0,1262864580,68,145,596
1,0,1295568000,927,732,824
0,0,1262866920,605,780,340
1,2,1281657600,0,453,31
0,0,1262868180,603,408,420
1,0,1292803200,952,634,693
1,2,1290470400,3,983,99
0,2,1262616000,788,478,35
1,0,1299801600,914,973,1032
1,0,1289779200,921,966,749
1,0,1277769600,944,952,336
0,2,1262886240,343,929,35
0,0,1262777400,22,570,524
1,2,1294876800,937,950,1421
0,2,1263386760,772,591,31
0,0,1262616840,327,27,379
1,1,1279584000,951,951,87
1,0,1282176000,936,995,760
1,2,1287964800,919,133,31
1,0,1282694400,8,273,760
0,0,1262687280,154,296,330
0,0,1262620980,23,155,595
0,2,1263232140,682,19,35
1,0,1289865600,916,81,826
1,0,1294272000,923,965,760
1,0,1283817600,934,731,826
0,0,1262724060,153,687,595
1,1,1291334400,933,418,24
1,2,1294272000,937,950,1421
0,2,1263833280,343,929,31
1,0,1293580800,923,965,1140
0,0,1262802540,812,320,388
1,2,1281571200,9,875,1421
0,0,1262799480,94,23,595
0,2,1262862240,788,478,31
1,2,1298246400,5,977,35
1,0,1278892800,9,875,826
0,2,1262784300,722,247,35
1,0,1282694400,913,775,760
1,2,1283990400,945,937,31
1,0,1300665600,918,996,826
0,2,1265020500,462,442,31
1,0,1282521600,943,294,760
1,2,1291852800,950,920,119
1,0,1301529600,953,976,760
1,2,1296172800,952,634,1421
1,0,1280793600,954,132,760
1,2,1281571200,946,801,35
1,0,1299456000,914,973,749
1,2,1281398400,957,428,1421
1,0,1281571200,938,955,749
0,2,1262713020,516,602,31
0,0,1262868900,53,932,1205
1,0,1287360000,924,954,409
0,2,1263316200,267,69,31
1,2,1291161600,950,920,119
0,2,1263912240,785,621,35
0,2,1264081320,804,647,31
0,0,1262856600,23,155,1391
1,2,1281916800,938,955,35
1,1,1291593600,14,949,46
0,0,1262606460,90,130,595
1,2,1283212800,8,273,101
1,0,1288742400,921,966,826
1,0,1294617600,931,956,693
1,0,1281312000,956,978,826
1,2,1284422400,911,808,35
1,2,1286841600,926,29,35
0,2,1262621820,113,829,31
0,2,1263826440,874,594,31
1,0,1280361600,13,248,749
1,0,1284422400,930,958,1032
0,0,1262869260,87,111,279
0,2,1264435260,191,873,31
0,0,1262869080,31,25,398
1,0,1294272000,923,965,760
0,0,1262799600,132,517,595
1,2,1295827200,5,977,35
0,2,1265119380,794,615,35
1,0,1294963200,935,868,692
1,0,1287100800,2,555,1403
0,0,1262685240,70,583,1415
0,2,1264521060,267,69,35
1,0,1280188800,936,995,826
1,2,1283990400,938,955,35
1,0,1289520000,920,884,693
1,0,1300060800,942,957,760
1,2,1293667200,928,970,35
0,0,1262871060,717,613,858
1,2,1284336000,8,273,1421
1,0,1281916800,943,294,409
0,2,1264078080,240,103,31
0,0,1262868900,724,295,1373
1,2,1296432000,931,956,1421
0,2,1265200620,370,414,31
0,2,1263469200,530,736,35
0,0,1262870700,25,804,524
1,0,1287446400,921,966,749
1,0,1277424000,949,975,627
0,2,1262618820,144,364,35
1,2,1279843200,949,975,35
1,2,1291248000,916,81,1421
0,0,1262872980,120,633,595
1,0,1290988800,933,418,826
1,2,1301270400,11,669,31
0,0,1262856780,17,357,524
1,0,1278547200,9,875,749
1,0,1278633600,949,975,203
1,0,1283126400,945,937,749
0,0,1262688360,85,322,446
1,2,1282867200,938,999,35
1,1,1280188800,922,36,141
1,0,1291075200,933,418,760
1,0,1297382400,6,969,760
1,2,1283472000,959,730,1421
1,1,1286236800,915,825,53
1,0,1290988800,937,950,760
1,0,1282003200,960,998,760
0,0,1262867640,303,472,1293
0,2,1263226500,775,464,35
1,0,1282089600,936,995,826
0,2,1265043360,757,454,35
1,0,1280188800,943,294,693
1,2,1281571200,948,988,31
1,0,1279497600,956,978,880
1,0,1297123200,10,993,824
1,2,1285718400,945,937,35
1,0,1277251200,949,975,203
1,0,1300665600,953,976,1140
0,2,1265040780,794,615,35
0,2,1263472920,371,660,35
1,2,1290384000,924,954,31
1,0,1279843200,922,36,627
0,0,1262858160,134,661,1415
0,0,1262867460,66,387,408
0,2,1263309360,854,426,31
1,0,1286496000,2,555,627
0,0,1262866020,209,835,796
0,0,1262867820,231,228,341
1,0,1291075200,933,418,1403
0,0,1262866800,96,104,595
0,2,1263462420,404,911,35
1,2,1281571200,0,453,31
0,2,1263466140,880,863,31
0,2,1265127300,220,350,35
0,2,1264690860,168,433,31
0,0,1262869080,93,219,420
0,0,1262870160,33,696,180
0,0,1262870880,463,396,532
0,2,1262701800,530,736,31
1,2,1284681600,4,128,31
0,0,1262856900,70,583,408
1,0,1288828800,924,954,693
1,0,1276819200,944,952,285
0,0,1262858280,70,583,1415
1,2,1301616000,941,888,31
0,0,1262710980,604,318,691
1,2,1297987200,5,977,35
1,0,1298505600,6,969,760
1,0,1296432000,935,868,336
1,2,1301616000,6,969,35
1,0,1280966400,945,937,409
1,2,1291161600,921,966,108
1,0,1300060800,11,669,880
0,2,1263456540,530,736,31
1,0,1291680000,928,970,336
0,0,1262872320,312,189,179
1,2,1291334400,917,514,1421
1,2,1283299200,938,987,35
0,2,1263379020,711,931,35
1,2,1297900800,923,965,35
0,0,1262797620,192,690,665
1,0,1286409600,2,555,1403
0,0,1262868180,152,539,522
0,2,1263212280,445,774,31
0,0,1262800980,364,709,281
1,0,1284163200,930,958,760
0,2,1265134200,385,880,35
0,0,1262615940,94,23,595
1,0,1278374400,932,981,1403
1,0,1280880000,8,273,826
0,0,1262701680,108,768,595
1,0,1283817600,934,731,760
0,2,1262782020,93,219,35
1,2,1296172800,923,965,31
0,2,1265210580,748,393,35
1,2,1285200000,4,128,35
0,2,1265204940,365,610,31
1,0,1287964800,950,920,749
1,0,1281312000,945,937,674
1,0,1289433600,1,948,650
1,2,1289865600,950,920,1421
1,1,1278028800,949,975,17
0,2,1262784300,144,364,31
1,0,1300752000,942,957,1140
0,0,1262871420,38,163,393
0,2,1264600980,493,410,35
1,0,1277424000,957,428,826
0,2,1265129460,80,904,31
1,0,1283126400,911,808,749
1,1,1284681600,926,29,91
1,0,1294185600,931,956,760
0,0,1262772540,59,886,1402
1,1,1297987200,10,993,13
1,0,1300406400,11,669,826
0,0,1262868300,41,181,524
1,2,1299110400,912,989,31
1,0,1283126400,934,731,1140
0,2,1263311280,256,60,35
1,0,1279152000,946,801,749
0,2,1264758180,319,763,31
0,2,1262614200,794,615,35
1,1,1281312000,956,978,28
0,0,1262869380,91,80,595
1,2,1283212800,911,808,35
0,0,1262869500,419,97,1293
1,0,1288828800,955,388,826
1,0,1298592000,11,669,674
1,0,1281484800,948,988,674
1,2,1299196800,912,989,35
1,2,1293494400,14,949,35
1,2,1283126400,943,294,118
0,0,1262867040,179,639,580
1,0,1299196800,942,957,880
0,2,1263460740,219,528,31
1,2,1290384000,921,966,1421
1,0,1295481600,935,868,650
1,0,1282262400,959,730,760
0,0,1262862060,473,261,1338
1,0,1292976000,931,956,760
0,2,1262795160,373,668,35
1,0,1279756800,956,978,693
1,0,1297123200,941,888,650
0,2,1263906480,874,594,31
0,2,1264618080,781,61,35
1,0,1282521600,945,937,749
1,2,1297209600,927,732,1421
0,2,1263997320,268,536,31
0,0,1262772000,32,259,1373
0,0,1262869740,170,241,1336
1,0,1279065600,946,801,826
0,0,1262872860,114,78,524
1,2,1285200000,934,731,113
1,0,1282608000,915,825,693
1,0,1293408000,952,634,760
1,2,1283817600,959,730,1421
0,2,1264001280,677,337,35
0,0,1262684760,129,650,595
1,0,1287360000,921,966,760
1,2,1300838400,941,888,35
1,0,1280966400,956,978,760
0,2,1263461100,412,391,31
1,0,1281312000,13,248,285
0,0,1262866920,239,394,1197
1,2,1291680000,920,884,107
1,0,1278460800,932,981,692
1,2,1301961600,918,996,1421
1,2,1289865600,950,920,119
1,2,1281139200,957,428,1421
1,0,1289174400,955,388,760
0,0,1262714220,162,460,595
0,2,1263998640,258,813,31
0,0,1262697360,251,680,1383
1,0,1284076800,926,29,826
1,0,1293580800,931,956,826
1,0,1279238400,949,975,693
1,2,1286150400,913,775,1421
1,0,1295395200,5,977,650
0,2,1263487320,471,171,35
0,0,1262854800,194,773,1373
1,2,1283299200,954,132,122
0,0,1262871060,78,88,1415
1,1,1294876800,952,634,84
1,0,1298937600,6,969,336
1,0,1299456000,942,957,760
0,2,1265046900,224,371,35
1,2,1287014400,915,825,35
0,2,1264156500,664,796,31
1,2,1303084800,918,996,1421
1,2,1283990400,948,988,35
0,0,1262868180,155,655,241
1,0,1284595200,930,958,760
0,0,1262686800,41,181,840
1,0,1283299200,7,979,826
1,0,1298332800,941,888,285
1,0,1298332800,6,969,692
1,2,1283299200,938,430,31
0,2,1263458340,354,384,31
0,0,1262872800,316,446,704
0,2,1263399180,434,217,35
1,2,1282262400,948,988,35
0,2,1263224340,473,261,35
0,0,1262863200,58,221,1391
0,0,1262866380,561,735,595
0,2,1263401100,648,477,35
1,2,1283904000,911,808,35
1,0,1281052800,959,730,1140
0,2,1264594560,733,723,35
0,2,1264701000,693,89,35
0,2,1262957400,277,196,35
1,0,1284595200,926,29,650
1,0,1283299200,945,937,749
0,0,1262867280,608,673,1254
1,2,1283385600,956,978,123
1,2,1284940800,915,825,35
1,0,1279670400,922,36,285
0,2,1262824140,642,75,31
1,2,1285718400,7,979,1421
0,2,1264418040,479,612,31
0,2,1265035080,242,509,35
0,2,1264151700,442,38,35
1,0,1297900800,914,973,627
0,0,1262868540,72,769,208
0,0,1262763420,54,91,733
0,2,1262961060,224,371,35
1,0,1280361600,936,995,760
1,2,1283212800,938,955,35
1,2,1302134400,914,973,31
1,2,1296777600,5,977,31
1,0,1279238400,951,951,760
1,2,1300147200,6,969,35
1,0,1286323200,924,954,760
0,2,1262885160,609,558,35
0,0,1262865840,121,708,505
1,2,1282780800,8,273,101
1,0,1295222400,935,868,749
1,1,1280707200,8,273,80
0,0,1262595480,35,564,595
1,1,1279584000,9,875,86
1,0,1300147200,11,669,1032
0,0,1262868720,29,598,524
1,0,1280361600,936,995,760
1,1,1287619200,950,920,71
1,2,1292803200,916,81,104
1,2,1284076800,959,730,1421
1,0,1296777600,10,993,761
0,0,1262871780,131,467,606
0,0,1262778840,398,314,1248
0,2,1265277840,258,813,31
0,2,1265133120,485,471,35
0,0,1262868720,63,249,754
0,2,1264506960,706,383,35
0,0,1262866560,580,715,1415
0,0,1262872860,43,425,1229
1,2,1297900800,935,868,31
1,0,1289520000,920,884,826
0,2,1263383760,790,311,31
0,2,1264171200,80,904,35
0,0,1262865360,347,746,644
1,0,1285113600,926,29,203
0,0,1262800500,44,76,519
1,0,1294617600,935,868,693
1,0,1284595200,930,958,749
1,2,1282176000,938,968,31
1,2,1282867200,948,988,31
1,0,1281052800,4,128,750
1,2,1289952000,940,915,116
0,0,1262688900,137,8,595
1,2,1290124800,955,388,31
0,2,1264007160,219,528,31
1,0,1278892800,946,801,409
0,2,1264669320,805,377,31
1,0,1300147200,953,976,760
1,2,1282521600,954,132,122
1,0,1288656000,1,948,826
1,0,1282694400,960,998,693
0,0,1262784600,129,650,595
1,0,1280102400,0,453,693
0,0,1262867040,98,636,208
0,2,1262940540,775,464,31
1,0,1280275200,961,990,693
1,0,1281312000,959,730,760
0,0,1262868360,175,461,524
1,2,1279929600,957,428,1421
1,0,1288915200,955,388,760
1,0,1299801600,918,996,693
1,0,1279238400,922,36,627
1,2,1292976000,916,81,104
1,0,1292371200,933,418,826
0,0,1262696940,141,785,1364
1,0,1280793600,956,978,760
1,0,1283990400,919,133,674
1,0,1295395200,935,868,1032
1,0,1283472000,934,731,693
0,0,1262870700,193,207,1298
0,2,1263212520,392,624,31
0,0,1262872800,34,566,180
1,0,1283299200,960,998,627
1,0,1287446400,955,388,627
1,2,1292976000,14,949,31
1,0,1284076800,919,133,880
1,2,1296691200,935,868,35
1,0,1284681600,919,133,826
1,1,1299715200,11,669,75
1,2,1291075200,924,954,31
1,1,1281571200,959,730,85
0,2,1264774080,666,855,35
0,0,1262868900,71,184,1415
1,0,1280880000,938,955,826
1,1,1294876800,952,634,84
1,0,1302048000,953,976,760
0,0,1262868840,396,807,233
1,2,1284508800,911,808,35
0,0,1262870700,47,106,1402
1,2,1293494400,14,949,31
1,0,1299110400,942,957,826
1,0,1280793600,954,132,760
0,2,1263405720,514,845,35
0,0,1262688600,27,878,1402
1,2,1291766400,917,514,1421
1,0,1286496000,924,954,336
0,2,1263284700,309,399,31
1,0,1285632000,926,29,1032
1,0,1300924800,953,976,749
1,2,1283299200,938,955,31
1,2,1280880000,957,428,124
1,2,1281398400,957,428,1421
0,0,1262781060,846,646,806
0,2,1264426080,485,471,35
1,0,1288828800,955,388,336
0,0,1262798700,155,655,1326
0,2,1263398340,485,471,31
1,0,1297036800,10,993,694
1,0,1280707200,13,248,1403
1,0,1297296000,10,993,824
0,2,1264754640,309,399,31
1,0,1278979200,951,951,749
1,0,1290470400,917,514,760
0,0,1262872440,791,310,590
0,0,1262773320,534,175,805
1,0,1295568000,927,732,1405
0,2,1263972600,450,307,31
0,2,1263480600,632,946,31
1,2,1297900800,931,956,1421
0,0,1262868600,145,119,665
0,2,1262774880,42,665,31
1,0,1289865600,917,514,749
1,0,1292198400,928,970,692
1,2,1294790400,933,418,112
0,0,1262871540,113,829,595
1,2,1300320000,912,989,31
1,2,1284508800,911,808,35
1,2,1301616000,6,969,31
1,0,1284681600,958,959,693
1,2,1283990400,959,730,125
1,2,1301961600,941,888,31
0,2,1264721640,647,644,31
1,2,1290384000,910,960,31
0,0,1262775660,34,566,180
1,2,1282176000,922,36,35
0,0,1262868300,103,57,595
0,2,1263228840,184,66,31
1,0,1281312000,948,988,650
1,0,1279670400,954,132,203
1,1,1288915200,910,960,150
1,0,1294876800,5,977,674
0,2,1264580880,861,503,31
1,0,1295395200,923,965,409
0,2,1264600140,701,6,31
1,0,1282608000,8,273,693
0,2,1265188380,682,19,31
1,0,1280793600,13,248,1140
0,2,1263408360,682,19,35
1,2,1285804800,7,979,1421
0,0,1262865840,201,41,199
0,2,1264608180,42,665,35
0,0,1262628660,368,58,803
0,0,1262866020,84,176,595
1,0,1279756800,954,132,760
0,0,1262872680,75,924,595
0,2,1264721940,585,867,35
1,0,1282953600,930,958,1403
0,2,1263812940,99,518,35
0,0,1262772420,160,592,1302
1,0,1284336000,930,958,826
1,0,1287705600,3,983,826
1,1,1288656000,921,966,64
0,0,1262864940,246,369,595
1,2,1290556800,920,884,107
1,0,1277164800,932,981,692
0,0,1262687460,28,718,1373
0,2,1263221400,372,432,35
1,0,1291939200,928,970,409
1,0,1281916800,13,248,650
1,0,1280966400,911,808,650
0,2,1264002420,338,483,31
0,0,1262870400,31,25,524
1,2,1298246400,927,732,1421
1,0,1277251200,949,975,826
0,0,1262870520,509,604,613
1,2,1282262400,954,132,1421
0,0,1262782680,151,494,553
1,0,1278892800,932,981,627
1,2,1282176000,922,36,31
0,0,1262872800,172,814,1045
1,2,1297036800,5,977,35
1,0,1282262400,945,937,674
0,2,1264603080,144,364,35
1,2,1285632000,934,731,113
0,2,1264466760,219,528,31
1,2,1289952000,3,983,99
1,2,1281571200,9,875,102
0,0,1262870520,427,452,1141
0,0,1262866140,74,510,892
0,0,1262868840,858,367,1305
0,0,1262870760,107,569,595
1,2,1301011200,6,969,31
0,0,1262866020,158,641,158
1,0,1280448000,954,132,760
0,0,1262778840,65,341,1415
1,2,1290988800,2,555,35
1,0,1294358400,935,868,693
0,0,1262867280,305,79,1122
1,0,1279152000,932,981,826
0,0,1262699880,88,192,595
1,2,1299456000,10,993,98
1,0,1294963200,935,868,1403
1,0,1299196800,6,969,203
0,2,1265190960,815,34,31
1,0,1283126400,930,958,1140
0,2,1263382080,706,383,35
1,0,1281571200,960,998,336
1,2,1288569600,2,555,35
1,2,1300233600,10,993,98
1,0,1290384000,1,948,285
1,0,1298851200,11,669,760
1,1,1288569600,910,960,150
1,2,1295481600,931,956,1421
0,2,1262884380,242,509,35
0,2,1263546000,445,774,31
1,2,1287100800,919,133,31
1,2,1288310400,958,959,35
0,2,1263304260,629,385,35
1,0,1286928000,2,555,409
0,0,1262791320,141,785,595
1,0,1282780800,915,825,692
1,0,1280966400,948,988,674
1,2,1283472000,938,165,35
1,0,1299628800,11,669,692
1,0,1284595200,919,133,1032
0,0,1262865660,586,283,524
0,2,1263912240,201,41,35
1,1,1283817600,913,775,135
0,0,1262687700,18,59,524
1,1,1289433600,920,884,26
1,0,1282176000,960,998,693
0,2,1263492420,706,383,35
1,2,1291161600,921,966,108
1,2,1281657600,961,990,1421
1,2,1281312000,922,36,35
0,0,1262868000,419,97,393
1,2,1305072000,953,976,121
1,1,1277683200,949,975,17
0,0,1262871060,100,245,827
1,0,1284076800,926,29,674
0,2,1263872220,108,768,35
0,0,1262871540,81,299,746
1,0,1297900800,912,989,1032
1,2,1302220800,914,973,35
1,2,1284336000,8,273,101
1,0,1291680000,933,418,826
1,2,1292544000,920,884,107
1,0,1288224000,1,948,650
0,2,1264685760,373,668,31
1,2,1283472000,945,937,35
1,2,1283472000,945,937,35
1,2,1282089600,949,975,31
0,2,1264687440,440,126,35
0,0,1262864580,673,379,941
0,2,1263222840,354,384,31
1,0,1281312000,943,294,749
1,0,1291680000,928,970,826
0,2,1263545940,604,318,31
0,0,1262776680,61,753,666
0,2,1265126520,268,536,35
1,2,1286409600,926,29,35
1,2,1281052800,946,801,35
1,2,1285718400,930,958,1421
1,0,1278547200,961,990,826
0,2,1264703520,682,19,31
1,0,1281571200,8,273,760
1,2,1279843200,949,975,31
0,0,1262867640,21,291,524
0,2,1264771260,59,886,31
1,2,1300233600,914,973,35
1,2,1283817600,936,995,1421
1,2,1292198400,916,81,104
1,2,1300233600,10,993,1421
0,0,1262866380,408,734,653
0,0,1262688840,49,529,175
0,0,1262711460,709,831,662
1,0,1279238400,954,132,693
0,2,1263920460,315,280,35
0,2,1265122680,701,6,35
0,2,1265211300,906,202,35
1,2,1281571200,0,453,31
1,1,1292371200,928,970,69
0,2,1264066260,23,155,31
1,0,1282003200,934,731,760
0,0,1262777700,603,408,647
1,0,1299456000,6,969,1140
1,0,1280966400,954,132,749
1,2,1291248000,3,983,99
1,0,1279756800,951,951,826
1,2,1293494400,928,970,35
1,0,1287360000,921,966,760
1,2,1294185600,928,970,31
1,0,1292371200,952,634,760
1,2,1300752000,6,969,31
0,0,1262871600,631,724,686
0,2,1264730100,743,290,31
1,2,1281052800,9,875,102
1,2,1280707200,932,981,35
0,2,1264669980,815,34,31
1,0,1298246400,914,973,693
1,0,1277424000,957,428,826
1,0,1280966400,4,128,767
1,0,1279065600,957,428,760
1,0,1298419200,914,973,336
1,1,1279065600,961,990,70
0,2,1264430100,693,89,31
1,0,1278460800,949,975,760
0,2,1264091520,415,204,35
0,2,1262805720,415,204,31
0,2,1262699940,373,668,35
0,0,1262866560,98,636,595
0,0,1262867580,67,451,258
1,0,1285804800,940,915,1140
1,0,1298332800,914,973,203
0,2,1263231000,888,265,35
0,2,1263463920,757,454,31
1,2,1291680000,916,81,1421
0,2,1262690340,371,660,31
1,0,1300060800,918,996,693
1,0,1290038400,14,949,336
0,2,1263317940,722,247,35
1,2,1279929600,957,428,1421
1,2,1283990400,936,995,1421
1,2,1297296000,925,354,1421
0,2,1263998220,48,862,31
0,2,1263396720,144,364,35
1,2,1298505600,927,732,97
0,0,1262872860,121,708,595
1,2,1297987200,935,868,35
0,0,1262872140,20,913,524
0,0,1262857800,95,871,595
0,0,1262682540,82,489,247
1,0,1289865600,920,884,693
1,0,1291852800,937,950,826
0,2,1265122560,874,594,31
1,2,1284076800,4,128,35
1,0,1291766400,937,950,826
1,1,1296000000,927,732,14
1,0,1277942400,957,428,826
1,2,1299715200,10,993,1421
1,0,1301443200,942,957,760
1,0,1287532800,924,954,693
1,2,1301270400,11,669,35
0,2,1263303060,711,931,35
1,2,1283472000,4,128,31
1,2,1302739200,11,669,31
1,0,1282694400,945,937,409
1,2,1283472000,938,955,31
1,0,1278547200,9,875,693
0,2,1263466200,547,627,31
0,2,1264095540,514,845,35
1,2,1291593600,920,884,107
0,2,1263831120,385,880,31
1,2,1301270400,11,669,31
1,0,1280793600,946,801,627
1,0,1285718400,919,133,1403
0,0,1262688360,363,818,595
0,0,1262866800,37,778,653
1,2,1294272000,928,970,35
0,2,1262994420,450,307,35
1,0,1297900800,912,989,203
0,2,1265214360,41,181,35
1,0,1281484800,948,988,336
1,0,1291161600,937,950,693
1,0,1283385600,915,825,409
1,0,1290556800,916,81,336
0,0,1262790240,23,155,595
0,0,1262870160,206,645,680
0,2,1264664940,527,180,31
1,0,1281484800,938,955,880
1,0,1278547200,961,990,760
1,0,1294790400,5,977,692
0,2,1262943120,41,181,31
1,2,1290988800,2,555,31
1,2,1296172800,952,634,120
0,0,1262872080,622,338,798
0,0,1262712180,215,609,1316
1,0,1297987200,11,669,749
0,2,1262786400,666,855,35
0,0,1262867940,53,932,1402
0,0,1262777100,502,400,407
1,0,1284681600,958,959,409
1,0,1281744000,943,294,693
1,2,1282262400,948,988,31
1,0,1288569600,910,960,627
0,0,1262867820,797,125,1086
0,2,1264156740,788,478,31
1,2,1281312000,0,453,31
1,0,1295913600,927,732,881
1,0,1283126400,945,937,650
0,0,1262867280,102,506,595
0,0,1262872200,70,583,1415
1,2,1281398400,949,975,31
1,0,1297382400,912,989,1032
1,0,1296518400,927,732,761
1,0,1280707200,936,995,760
0,2,1264604100,793,303,31
1,2,1292803200,916,81,104
0,0,1262692500,474,323,943
0,0,1262713200,502,400,185
0,0,1262872800,216,580,220
1,0,1277683200,944,952,627
1,2,1290384000,910,960,31
1,0,1287964800,3,983,693
0,2,1262625240,23,155,35
1,2,1283472000,13,248,35
1,0,1278892800,951,951,826
0,0,1262863560,28,718,524
0,2,1262962020,242,509,31
